path,identifier2,species,dup,filename,filename2,higher_taxon,common_name,highest_common_name
lep_photos/Phyllocnistis citrella/RMNH.5013749_Phyllocnistis_citrella_CD16001_CDGP0265%2B1476813014.jpg,RMNH.5013749_Phyllocnistis_citrella_CD16001_CDGP0265%2B1476813014.jpg,Phyllocnistis citrella,FALSE,RMNH.5013749_Phyllocnistis_citrella_CD16001_CDGP0265%2B1476813014.jpg,RMNH,Gracillarioidea,Cocoon-maker/leaf blotch miner moths,moths
lep_photos/Phyllodes eyndhovii/20319102758_2d1cfe6bb5.jpg,20319102758_2d1cfe6bb5.jpg,Phyllodes eyndhovii,FALSE,20319102758_2d1cfe6bb5.jpg,20319102758_2d1cfe6bb5,Noctuoidea,Owlet moths,moths
lep_photos/Phyllodes eyndhovii/29250902957_a676c74465.jpg,29250902957_a676c74465.jpg,Phyllodes eyndhovii,FALSE,29250902957_a676c74465.jpg,29250902957_a676c74465,Noctuoidea,Owlet moths,moths
lep_photos/Phyllodes eyndhovii/35330936504_3f73249bec.jpg,35330936504_3f73249bec.jpg,Phyllodes eyndhovii,FALSE,35330936504_3f73249bec.jpg,35330936504_3f73249bec,Noctuoidea,Owlet moths,moths
lep_photos/Phyllodes eyndhovii/36036101841_1aa17d6ceb.jpg,36036101841_1aa17d6ceb.jpg,Phyllodes eyndhovii,FALSE,36036101841_1aa17d6ceb.jpg,36036101841_1aa17d6ceb,Noctuoidea,Owlet moths,moths
lep_photos/Phyllodes eyndhovii/36036102381_6a90f5a042.jpg,36036102381_6a90f5a042.jpg,Phyllodes eyndhovii,FALSE,36036102381_6a90f5a042.jpg,36036102381_6a90f5a042,Noctuoidea,Owlet moths,moths
lep_photos/Phyllodes eyndhovii/38048279556_32e07f0614.jpg,38048279556_32e07f0614.jpg,Phyllodes eyndhovii,FALSE,38048279556_32e07f0614.jpg,38048279556_32e07f0614,Noctuoidea,Owlet moths,moths
lep_photos/Phymatopus californicus/SDNHM121602.jpg,SDNHM121602.jpg,Phymatopus californicus,FALSE,SDNHM121602.jpg,SDNHM121602,Hepialoidea,Ghost moths,moths
lep_photos/Plectrocnemia sp/MS1501.1%2B1328649174.jpg,MS1501.1%2B1328649174.jpg,Plectrocnemia sp,FALSE,MS1501.1%2B1328649174.jpg,MS1501,Trichoptera,Caddisflies caddisflies,caddisflies
lep_photos/Plodia interpunctella/2417ceb7-868b-4e64-9f3c-cab5728dc195.jpg,2417ceb7-868b-4e64-9f3c-cab5728dc195.jpg,Plodia interpunctella,FALSE,2417ceb7-868b-4e64-9f3c-cab5728dc195.jpg,2417ceb7-868b-4e64-9f3c-cab5728dc195,Pyraloidea,Snout moths,moths
lep_photos/Plodia interpunctella/7522ed9f-c262-4486-aeb6-37b71f10ba19.jpg,7522ed9f-c262-4486-aeb6-37b71f10ba19.jpg,Plodia interpunctella,FALSE,7522ed9f-c262-4486-aeb6-37b71f10ba19.jpg,7522ed9f-c262-4486-aeb6-37b71f10ba19,Pyraloidea,Snout moths,moths
lep_photos/Plodia interpunctella/cb71711a-8947-4597-b90e-2e5a6f3e9f0f.jpg,cb71711a-8947-4597-b90e-2e5a6f3e9f0f.jpg,Plodia interpunctella,FALSE,cb71711a-8947-4597-b90e-2e5a6f3e9f0f.jpg,cb71711a-8947-4597-b90e-2e5a6f3e9f0f,Pyraloidea,Snout moths,moths
lep_photos/Plutella xylostella/3143F2B0BCE951BACC0BEA31778A0F2FC9EEFA133BF46D2FC86483E4AAC51490.jpg,3143F2B0BCE951BACC0BEA31778A0F2FC9EEFA133BF46D2FC86483E4AAC51490.jpg,Plutella xylostella,FALSE,3143F2B0BCE951BACC0BEA31778A0F2FC9EEFA133BF46D2FC86483E4AAC51490.jpg,3143F2B0BCE951BACC0BEA31778A0F2FC9EEFA133BF46D2FC86483E4AAC51490,Yponomeutoidea,Ermine moths,moths
lep_photos/Plutella xylostella/32004095457_30d4864fa5.jpg,32004095457_30d4864fa5.jpg,Plutella xylostella,FALSE,32004095457_30d4864fa5.jpg,32004095457_30d4864fa5,Yponomeutoidea,Ermine moths,moths
lep_photos/Plutella xylostella/35A2234DA2BFC223DBDC83B1C335168885BE942D4138FA29ADB1192AFF26380A.jpg,35A2234DA2BFC223DBDC83B1C335168885BE942D4138FA29ADB1192AFF26380A.jpg,Plutella xylostella,FALSE,35A2234DA2BFC223DBDC83B1C335168885BE942D4138FA29ADB1192AFF26380A.jpg,35A2234DA2BFC223DBDC83B1C335168885BE942D4138FA29ADB1192AFF26380A,Yponomeutoidea,Ermine moths,moths
lep_photos/Plutella xylostella/44922285021_f4b09ba6ba.jpg,44922285021_f4b09ba6ba.jpg,Plutella xylostella,FALSE,44922285021_f4b09ba6ba.jpg,44922285021_f4b09ba6ba,Yponomeutoidea,Ermine moths,moths
lep_photos/Plutella xylostella/46031124295_582300a1dc.jpg,46031124295_582300a1dc.jpg,Plutella xylostella,FALSE,46031124295_582300a1dc.jpg,46031124295_582300a1dc,Yponomeutoidea,Ermine moths,moths
lep_photos/Plutella xylostella/A5D03B2BFEFD5DA721EBECE05A80CFBE4C90DFAE0F0402921DCBA27882F42A89.jpg,A5D03B2BFEFD5DA721EBECE05A80CFBE4C90DFAE0F0402921DCBA27882F42A89.jpg,Plutella xylostella,FALSE,A5D03B2BFEFD5DA721EBECE05A80CFBE4C90DFAE0F0402921DCBA27882F42A89.jpg,A5D03B2BFEFD5DA721EBECE05A80CFBE4C90DFAE0F0402921DCBA27882F42A89,Yponomeutoidea,Ermine moths,moths
lep_photos/Podosesia syringae/MEM51314_Podesesia_syringae_VC_1551453158_lg.jpg,MEM51314_Podesesia_syringae_VC_1551453158_lg.jpg,Podosesia syringae,FALSE,MEM51314_Podesesia_syringae_VC_1551453158_lg.jpg,MEM51314_Podesesia_syringae_VC_1551453158_lg,Sesioidea,Clearwing moths,moths
lep_photos/Polygonia c-album/MM23799%2B1400505268.JPG,MM23799%2B1400505268.JPG,Polygonia c-album,FALSE,MM23799%2B1400505268.JPG,MM23799%2B1400505268,NA,NA,NA
lep_photos/Polygonia c-aureum/swc5028%2B1250092686.jpg,swc5028%2B1250092686.jpg,Polygonia c-aureum,FALSE,swc5028%2B1250092686.jpg,swc5028%2B1250092686,NA,NA,NA
lep_photos/Polygonia comma/CCDB-24274-D11%2B1419350510.JPG,CCDB-24274-D11%2B1419350510.JPG,Polygonia comma,FALSE,CCDB-24274-D11%2B1419350510.JPG,CCDB-24274-D11%2B1419350510,NA,NA,NA
lep_photos/Polygonia egea/14-O191_JPG-_ups%2B1431607676.jpg,14-O191_JPG-_ups%2B1431607676.jpg,Polygonia egea,FALSE,14-O191_JPG-_ups%2B1431607676.jpg,14-O191_JPG-_ups%2B1431607676,NA,NA,NA
lep_photos/Polygonia interrogationis/BIOUG15631-D05%2B1418241248.JPG,BIOUG15631-D05%2B1418241248.JPG,Polygonia interrogationis,FALSE,BIOUG15631-D05%2B1418241248.JPG,BIOUG15631-D05%2B1418241248,NA,NA,NA
lep_photos/Polygonia progne/CCDB-30814-E09%2B1501258790.JPG,CCDB-30814-E09%2B1501258790.JPG,Polygonia progne,FALSE,CCDB-30814-E09%2B1501258790.JPG,CCDB-30814-E09%2B1501258790,NA,NA,NA
lep_photos/Polyommatus icarus/1BA2821B96BE50ECE4EED208514FE95AD9630E89DBD5DEE25F1ACC06A2443103.JPG,1BA2821B96BE50ECE4EED208514FE95AD9630E89DBD5DEE25F1ACC06A2443103.JPG,Polyommatus icarus,FALSE,1BA2821B96BE50ECE4EED208514FE95AD9630E89DBD5DEE25F1ACC06A2443103.JPG,1BA2821B96BE50ECE4EED208514FE95AD9630E89DBD5DEE25F1ACC06A2443103,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Polyommatus icarus/3CA7E7C954F7BC0C0D0171BB3A168B028E80B218087A263C6487161C2CC50602.JPG,3CA7E7C954F7BC0C0D0171BB3A168B028E80B218087A263C6487161C2CC50602.JPG,Polyommatus icarus,FALSE,3CA7E7C954F7BC0C0D0171BB3A168B028E80B218087A263C6487161C2CC50602.JPG,3CA7E7C954F7BC0C0D0171BB3A168B028E80B218087A263C6487161C2CC50602,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Polyommatus icarus/4183180b-2f99-4815-ab85-fbd94581c4f9.jpg,4183180b-2f99-4815-ab85-fbd94581c4f9.jpg,Polyommatus icarus,FALSE,4183180b-2f99-4815-ab85-fbd94581c4f9.jpg,4183180b-2f99-4815-ab85-fbd94581c4f9,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Polyommatus icarus/6d56d3b4-ef9f-420d-9614-3b9823e1130d.jpg,6d56d3b4-ef9f-420d-9614-3b9823e1130d.jpg,Polyommatus icarus,FALSE,6d56d3b4-ef9f-420d-9614-3b9823e1130d.jpg,6d56d3b4-ef9f-420d-9614-3b9823e1130d,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Polyommatus icarus/7B09A7613C8A2DD28CD7F1DF420EF9B02857413429346E7134EB2E2B87D7AF1E.JPG,7B09A7613C8A2DD28CD7F1DF420EF9B02857413429346E7134EB2E2B87D7AF1E.JPG,Polyommatus icarus,FALSE,7B09A7613C8A2DD28CD7F1DF420EF9B02857413429346E7134EB2E2B87D7AF1E.JPG,7B09A7613C8A2DD28CD7F1DF420EF9B02857413429346E7134EB2E2B87D7AF1E,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Prionoxystus robiniae/606dbb1b151dd4ff44ee4a216af16949?size=fullsize.jpg,606dbb1b151dd4ff44ee4a216af16949?size=fullsize.jpg,Prionoxystus robiniae,FALSE,606dbb1b151dd4ff44ee4a216af16949?size=fullsize.jpg,606dbb1b151dd4ff44ee4a216af16949?size=fullsize,Cossoidea,Carpenter moths,moths
lep_photos/Prionoxystus robiniae/6507286fa96e7c60bf52522b36a87faa.jpg,6507286fa96e7c60bf52522b36a87faa.jpg,Prionoxystus robiniae,FALSE,6507286fa96e7c60bf52522b36a87faa.jpg,6507286fa96e7c60bf52522b36a87faa,Cossoidea,Carpenter moths,moths
lep_photos/Prionoxystus robiniae/816f5baa68cc1b7255e7a2c96767ca6d?size=fullsize.jpg,816f5baa68cc1b7255e7a2c96767ca6d?size=fullsize.jpg,Prionoxystus robiniae,FALSE,816f5baa68cc1b7255e7a2c96767ca6d?size=fullsize.jpg,816f5baa68cc1b7255e7a2c96767ca6d?size=fullsize,Cossoidea,Carpenter moths,moths
lep_photos/Prionoxystus robiniae/IMG_019269.JPG,IMG_019269.JPG,Prionoxystus robiniae,FALSE,IMG_019269.JPG,IMG_019269,Cossoidea,Carpenter moths,moths
lep_photos/Prionoxystus robiniae/IMG_019272.JPG,IMG_019272.JPG,Prionoxystus robiniae,FALSE,IMG_019272.JPG,IMG_019272,Cossoidea,Carpenter moths,moths
lep_photos/Prionoxystus robiniae/UDCC_TCN_00062132_1488918617_lg.jpg,UDCC_TCN_00062132_1488918617_lg.jpg,Prionoxystus robiniae,FALSE,UDCC_TCN_00062132_1488918617_lg.jpg,UDCC_TCN_00062132_1488918617_lg,Cossoidea,Carpenter moths,moths
lep_photos/Pseudothyatira cymatophoroides/ASUHIC0094506_habitus_dorsal_1576621497_lg.jpg,ASUHIC0094506_habitus_dorsal_1576621497_lg.jpg,Pseudothyatira cymatophoroides,FALSE,ASUHIC0094506_habitus_dorsal_1576621497_lg.jpg,ASUHIC0094506_habitus_dorsal_1576621497_lg,Drepanoidea,Hook-tip moths,moths
lep_photos/Pseudothyatira cymatophoroides/CSU_ENT1102378_1-3_1555196582_lg.jpg,CSU_ENT1102378_1-3_1555196582_lg.jpg,Pseudothyatira cymatophoroides,FALSE,CSU_ENT1102378_1-3_1555196582_lg.jpg,CSU_ENT1102378_1-3_1555196582_lg,Drepanoidea,Hook-tip moths,moths
lep_photos/Pseudothyatira cymatophoroides/CSU_ENT1102382_1-3_1555196682_lg.jpg,CSU_ENT1102382_1-3_1555196682_lg.jpg,Pseudothyatira cymatophoroides,FALSE,CSU_ENT1102382_1-3_1555196682_lg.jpg,CSU_ENT1102382_1-3_1555196682_lg,Drepanoidea,Hook-tip moths,moths
lep_photos/Pseudothyatira cymatophoroides/CSU_ENT1150052_1-2_1601558941_lg.jpg,CSU_ENT1150052_1-2_1601558941_lg.jpg,Pseudothyatira cymatophoroides,FALSE,CSU_ENT1150052_1-2_1601558941_lg.jpg,CSU_ENT1150052_1-2_1601558941_lg,Drepanoidea,Hook-tip moths,moths
lep_photos/Pseudothyris sepulchralis/UDCC_TCN_00115954_1514924023.jpg,UDCC_TCN_00115954_1514924023.jpg,Pseudothyris sepulchralis,FALSE,UDCC_TCN_00115954_1514924023.jpg,UDCC_TCN_00115954_1514924023,Thyridoidea,Picture-winged leaf moths,moths
lep_photos/Pseudothyris sepulchralis/UDCC_TCN_00115959_1514924095.jpg,UDCC_TCN_00115959_1514924095.jpg,Pseudothyris sepulchralis,FALSE,UDCC_TCN_00115959_1514924095.jpg,UDCC_TCN_00115959_1514924095,Thyridoidea,Picture-winged leaf moths,moths
lep_photos/Pseudothyris sepulchralis/UDCC_TCN_00115962_1514924272.jpg,UDCC_TCN_00115962_1514924272.jpg,Pseudothyris sepulchralis,FALSE,UDCC_TCN_00115962_1514924272.jpg,UDCC_TCN_00115962_1514924272,Thyridoidea,Picture-winged leaf moths,moths
lep_photos/Pseudothyris sepulchralis/VTEC000008893_1659990390_lg.jpg,VTEC000008893_1659990390_lg.jpg,Pseudothyris sepulchralis,FALSE,VTEC000008893_1659990390_lg.jpg,VTEC000008893_1659990390_lg,Thyridoidea,Picture-winged leaf moths,moths
lep_photos/Pseudothyris sepulchralis/VTEC000008899_1659991396_lg.jpg,VTEC000008899_1659991396_lg.jpg,Pseudothyris sepulchralis,FALSE,VTEC000008899_1659991396_lg.jpg,VTEC000008899_1659991396_lg,Thyridoidea,Picture-winged leaf moths,moths
lep_photos/Psilocorsis reflexella/m3a42e6895-7f44-4e59-8035-f940dda5275c.jpg,m3a42e6895-7f44-4e59-8035-f940dda5275c.jpg,Psilocorsis reflexella,FALSE,m3a42e6895-7f44-4e59-8035-f940dda5275c.jpg,m3a42e6895-7f44-4e59-8035-f940dda5275c,Gelechioidea,Curved-horn moths,moths
lep_photos/Psilocorsis reflexella/MCZ-ENT00733105_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733105_Psilocorsis_reflexella_had.jpg,Psilocorsis reflexella,FALSE,MCZ-ENT00733105_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733105_Psilocorsis_reflexella_had,Gelechioidea,Curved-horn moths,moths
lep_photos/Psilocorsis reflexella/MCZ-ENT00733107_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733107_Psilocorsis_reflexella_had.jpg,Psilocorsis reflexella,FALSE,MCZ-ENT00733107_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733107_Psilocorsis_reflexella_had,Gelechioidea,Curved-horn moths,moths
lep_photos/Psilocorsis reflexella/MCZ-ENT00733108_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733108_Psilocorsis_reflexella_had.jpg,Psilocorsis reflexella,FALSE,MCZ-ENT00733108_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733108_Psilocorsis_reflexella_had,Gelechioidea,Curved-horn moths,moths
lep_photos/Psilocorsis reflexella/MCZ-ENT00733110_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733110_Psilocorsis_reflexella_had.jpg,Psilocorsis reflexella,FALSE,MCZ-ENT00733110_Psilocorsis_reflexella_had.jpg,MCZ-ENT00733110_Psilocorsis_reflexella_had,Gelechioidea,Curved-horn moths,moths
lep_photos/Psilocorsis reflexella/MEM47518_Psilocorsis_reflexell_1518451170_lg.jpg,MEM47518_Psilocorsis_reflexell_1518451170_lg.jpg,Psilocorsis reflexella,FALSE,MEM47518_Psilocorsis_reflexell_1518451170_lg.jpg,MEM47518_Psilocorsis_reflexell_1518451170_lg,Gelechioidea,Curved-horn moths,moths
lep_photos/Psychonoctua personalis/A125c%2B1626914048.JPG,A125c%2B1626914048.JPG,Psychonoctua personalis,FALSE,A125c%2B1626914048.JPG,A125c%2B1626914048,Cossoidea,Carpenter moths,moths
lep_photos/Pterodecta felderi/GL.9151_Pterodecta_felderi.jpg,GL.9151_Pterodecta_felderi.jpg,Pterodecta felderi,FALSE,GL.9151_Pterodecta_felderi.jpg,GL,Calliduloidea,Old World butterfly moths,moths
lep_photos/Pterodecta felderi/IMG_013101.JPG,IMG_013101.JPG,Pterodecta felderi,FALSE,IMG_013101.JPG,IMG_013101,Calliduloidea,Old World butterfly moths,moths
lep_photos/Pterodecta felderi/IMG_013102.JPG,IMG_013102.JPG,Pterodecta felderi,FALSE,IMG_013102.JPG,IMG_013102,Calliduloidea,Old World butterfly moths,moths
lep_photos/Pterodecta felderi/IMG_013103.JPG,IMG_013103.JPG,Pterodecta felderi,FALSE,IMG_013103.JPG,IMG_013103,Calliduloidea,Old World butterfly moths,moths
lep_photos/Pterodecta felderi/IMG_013105.JPG,IMG_013105.JPG,Pterodecta felderi,FALSE,IMG_013105.JPG,IMG_013105,Calliduloidea,Old World butterfly moths,moths
lep_photos/Pterodecta felderi/IMG_013111.JPG,IMG_013111.JPG,Pterodecta felderi,FALSE,IMG_013111.JPG,IMG_013111,Calliduloidea,Old World butterfly moths,moths
lep_photos/Pterophorus pentadactyla/1048ab2d-b1ef-492c-b7d6-4dbf57b3b3bb_image.jpg,1048ab2d-b1ef-492c-b7d6-4dbf57b3b3bb_image.jpg,Pterophorus pentadactyla,FALSE,1048ab2d-b1ef-492c-b7d6-4dbf57b3b3bb_image.jpg,1048ab2d-b1ef-492c-b7d6-4dbf57b3b3bb_image,Pterophoroidea,Plume moths,moths
lep_photos/Pterophorus pentadactyla/2DA81F8EA9113FD105F10F25CDB4337BAA3FB92C7ADC72EA316845317BED9352.jpg,2DA81F8EA9113FD105F10F25CDB4337BAA3FB92C7ADC72EA316845317BED9352.jpg,Pterophorus pentadactyla,FALSE,2DA81F8EA9113FD105F10F25CDB4337BAA3FB92C7ADC72EA316845317BED9352.jpg,2DA81F8EA9113FD105F10F25CDB4337BAA3FB92C7ADC72EA316845317BED9352,Pterophoroidea,Plume moths,moths
lep_photos/Pterophorus pentadactyla/A6D19C593B4F87285358789E399FE1C5FC1EE90AF07FA2D3007A9E5F6482C23B.jpg,A6D19C593B4F87285358789E399FE1C5FC1EE90AF07FA2D3007A9E5F6482C23B.jpg,Pterophorus pentadactyla,FALSE,A6D19C593B4F87285358789E399FE1C5FC1EE90AF07FA2D3007A9E5F6482C23B.jpg,A6D19C593B4F87285358789E399FE1C5FC1EE90AF07FA2D3007A9E5F6482C23B,Pterophoroidea,Plume moths,moths
lep_photos/Pterophorus pentadactyla/AE7AD3758AA611792DF9136BE12E6255ACDAF30ED231976A4EE40D0AE4335833.jpg,AE7AD3758AA611792DF9136BE12E6255ACDAF30ED231976A4EE40D0AE4335833.jpg,Pterophorus pentadactyla,FALSE,AE7AD3758AA611792DF9136BE12E6255ACDAF30ED231976A4EE40D0AE4335833.jpg,AE7AD3758AA611792DF9136BE12E6255ACDAF30ED231976A4EE40D0AE4335833,Pterophoroidea,Plume moths,moths
lep_photos/Pterophorus pentadactyla/MCZ-ENT00733150_Pterophorus_pentadactyla_had.jpg,MCZ-ENT00733150_Pterophorus_pentadactyla_had.jpg,Pterophorus pentadactyla,FALSE,MCZ-ENT00733150_Pterophorus_pentadactyla_had.jpg,MCZ-ENT00733150_Pterophorus_pentadactyla_had,Pterophoroidea,Plume moths,moths
lep_photos/Pterophorus pentadactyla/MCZ-ENT00733153_Pterophorus_pentadactyla_had.jpg,MCZ-ENT00733153_Pterophorus_pentadactyla_had.jpg,Pterophorus pentadactyla,FALSE,MCZ-ENT00733153_Pterophorus_pentadactyla_had.jpg,MCZ-ENT00733153_Pterophorus_pentadactyla_had,Pterophoroidea,Plume moths,moths
lep_photos/Pterophorus pentadactyla/MCZ-ENT00733155_Pterophorus_pentadactyla_had.jpg,MCZ-ENT00733155_Pterophorus_pentadactyla_had.jpg,Pterophorus pentadactyla,FALSE,MCZ-ENT00733155_Pterophorus_pentadactyla_had.jpg,MCZ-ENT00733155_Pterophorus_pentadactyla_had,Pterophoroidea,Plume moths,moths
lep_photos/Ptilostomis semifasciata/aa91e7ec-d8a4-437e-ba34-b93941865592.jpg,aa91e7ec-d8a4-437e-ba34-b93941865592.jpg,Ptilostomis semifasciata,FALSE,aa91e7ec-d8a4-437e-ba34-b93941865592.jpg,aa91e7ec-d8a4-437e-ba34-b93941865592,Trichoptera,Caddisflies caddisflies,caddisflies
lep_photos/Ptyssoptera sp/10ANIC_02669%2B1287018672.jpg,10ANIC_02669%2B1287018672.jpg,Ptyssoptera sp,FALSE,10ANIC_02669%2B1287018672.jpg,10ANIC_02669%2B1287018672,Palaephatoidea,Gondwanaland moths,moths
lep_photos/Saturnia pyri/4C0A1DE2C10B7B1DA7EF1B6E3E2CB8038B06D7E17DBB366923E7740FD307DE11.JPG,4C0A1DE2C10B7B1DA7EF1B6E3E2CB8038B06D7E17DBB366923E7740FD307DE11.JPG,Saturnia pyri,FALSE,4C0A1DE2C10B7B1DA7EF1B6E3E2CB8038B06D7E17DBB366923E7740FD307DE11.JPG,4C0A1DE2C10B7B1DA7EF1B6E3E2CB8038B06D7E17DBB366923E7740FD307DE11,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/5540F8345DB3058C734B3DDA91B22F283037FB58A12FF7EED947E636B95291FF.JPG,5540F8345DB3058C734B3DDA91B22F283037FB58A12FF7EED947E636B95291FF.JPG,Saturnia pyri,FALSE,5540F8345DB3058C734B3DDA91B22F283037FB58A12FF7EED947E636B95291FF.JPG,5540F8345DB3058C734B3DDA91B22F283037FB58A12FF7EED947E636B95291FF,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/816CBE9B4C8D2F523325DC185BE01A80BF335D641D2BF8E66169D564F7F4705D.JPG,816CBE9B4C8D2F523325DC185BE01A80BF335D641D2BF8E66169D564F7F4705D.JPG,Saturnia pyri,FALSE,816CBE9B4C8D2F523325DC185BE01A80BF335D641D2BF8E66169D564F7F4705D.JPG,816CBE9B4C8D2F523325DC185BE01A80BF335D641D2BF8E66169D564F7F4705D,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/82E2F9536C88EA39E117FFC9A82613DAD48240E62D2355D72B66D29573450AE1.JPG,82E2F9536C88EA39E117FFC9A82613DAD48240E62D2355D72B66D29573450AE1.JPG,Saturnia pyri,FALSE,82E2F9536C88EA39E117FFC9A82613DAD48240E62D2355D72B66D29573450AE1.JPG,82E2F9536C88EA39E117FFC9A82613DAD48240E62D2355D72B66D29573450AE1,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/IMG_019170.JPG,IMG_019170.JPG,Saturnia pyri,FALSE,IMG_019170.JPG,IMG_019170,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/IMG_019173.JPG,IMG_019173.JPG,Saturnia pyri,FALSE,IMG_019173.JPG,IMG_019173,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/IMG_019181.JPG,IMG_019181.JPG,Saturnia pyri,FALSE,IMG_019181.JPG,IMG_019181,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Saturnia pyri/ypm:aeea4b7d-6526-48c5-a8dc-17319a13662e.jpg,ypm:aeea4b7d-6526-48c5-a8dc-17319a13662e.jpg,Saturnia pyri,FALSE,ypm:aeea4b7d-6526-48c5-a8dc-17319a13662e.jpg,ypm:aeea4b7d-6526-48c5-a8dc-17319a13662e,Bombycoidea,Sphynx/Silk moths,moths
lep_photos/Semomesia capanea/4a30d7dd-3410-4104-99ee-b77ae2961f17.jpg,4a30d7dd-3410-4104-99ee-b77ae2961f17.jpg,Semomesia capanea,FALSE,4a30d7dd-3410-4104-99ee-b77ae2961f17.jpg,4a30d7dd-3410-4104-99ee-b77ae2961f17,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Semomesia capanea/95228_Papilio_copanae_HT_d_IN.jpg,95228_Papilio_copanae_HT_d_IN.jpg,Semomesia capanea,FALSE,95228_Papilio_copanae_HT_d_IN.jpg,95228_Papilio_copanae_HT_d_IN,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Semomesia capanea/ypm:80c40005-9232-4a76-9080-2d1ddba4aaaa.jpg,ypm:80c40005-9232-4a76-9080-2d1ddba4aaaa.jpg,Semomesia capanea,FALSE,ypm:80c40005-9232-4a76-9080-2d1ddba4aaaa.jpg,ypm:80c40005-9232-4a76-9080-2d1ddba4aaaa,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Semomesia capanea/ypm:a95f8345-1ec4-450d-9d96-b4ef7189cbe4.jpg,ypm:a95f8345-1ec4-450d-9d96-b4ef7189cbe4.jpg,Semomesia capanea,FALSE,ypm:a95f8345-1ec4-450d-9d96-b4ef7189cbe4.jpg,ypm:a95f8345-1ec4-450d-9d96-b4ef7189cbe4,Papilionoidea,Papilionoid butterflies,butterflies
lep_photos/Sesamia inferens/16151219910_e1b48794b0.jpg,16151219910_e1b48794b0.jpg,Sesamia inferens,FALSE,16151219910_e1b48794b0.jpg,16151219910_e1b48794b0,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/16330465267_a4c687649d.jpg,16330465267_a4c687649d.jpg,Sesamia inferens,FALSE,16330465267_a4c687649d.jpg,16330465267_a4c687649d,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/16912164342_a0baeb9579.jpg,16912164342_a0baeb9579.jpg,Sesamia inferens,FALSE,16912164342_a0baeb9579.jpg,16912164342_a0baeb9579,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/30025428957_a26c757ded.jpg,30025428957_a26c757ded.jpg,Sesamia inferens,FALSE,30025428957_a26c757ded.jpg,30025428957_a26c757ded,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/43110588540_061972e078.jpg,43110588540_061972e078.jpg,Sesamia inferens,FALSE,43110588540_061972e078.jpg,43110588540_061972e078,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/43110589140_75c5922820.jpg,43110589140_75c5922820.jpg,Sesamia inferens,FALSE,43110589140_75c5922820.jpg,43110589140_75c5922820,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/44202616894_5811ecfc3c.jpg,44202616894_5811ecfc3c.jpg,Sesamia inferens,FALSE,44202616894_5811ecfc3c.jpg,44202616894_5811ecfc3c,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/44202617274_d070c0a385.jpg,44202617274_d070c0a385.jpg,Sesamia inferens,FALSE,44202617274_d070c0a385.jpg,44202617274_d070c0a385,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/46220516874_4804c3a042.jpg,46220516874_4804c3a042.jpg,Sesamia inferens,FALSE,46220516874_4804c3a042.jpg,46220516874_4804c3a042,Noctuoidea,Owlet moths,moths
lep_photos/Sesamia inferens/46945142751_3a10c4fda5.jpg,46945142751_3a10c4fda5.jpg,Sesamia inferens,FALSE,46945142751_3a10c4fda5.jpg,46945142751_3a10c4fda5,Noctuoidea,Owlet moths,moths
lep_photos/Smerinthus saliceti/ASUHIC0097643_habitus_dorsal_1506005072_lg.jpg,ASUHIC0097643_habitus_dorsal_1506005072_lg.jpg,Smerinthus saliceti,FALSE,ASUHIC0097643_habitus_dorsal_1506005072_lg.jpg,ASUHIC0097643_habitus_dorsal_1506005072_lg,Bombycoidea,Sphynx/Silk moths,moths
